# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1725210221.0919106,0,8.0,0.0,1.1875,0,288.0,0.0,0.0,-0.4268489181995392,-0.3305479884147644,0.0009861234575510025,-0.09728706628084183,0.0,0.0002912316413130611,0.00043316680239513516,0.0002912316413130611,0.5110650658607483,0.4040064513683319,38.625,63.375,6.300520896911621,18.847579956054688
1,1725210231.6399186,3200,8.0,0.0,0.84375,0,288.0,0.0,0.0,21.577770233154297,21.231626510620117,0.44340407848358154,-0.09725964814424515,0.0,0.00022652282495982945,0.00040134222945198417,0.00022652282495982945,0.4435253143310547,0.34787002205848694,89.65625,153.59375,8.410957336425781,32.30462646484375
2,1725210243.840738,6400,16.0,0.0,0.96875,0,288.0,0.0,0.0,-7.518996238708496,-7.479727268218994,0.05801869183778763,-0.0972876027226448,0.0,0.0002358306519454345,0.00041674915701150894,0.0002358306519454345,0.4459296464920044,0.35149985551834106,138.09375,241.28125,11.036951065063477,41.56425094604492
3,1725210256.0258718,9600,9.0,0.03125,1.5,0,258.3333435058594,0.10381944477558136,0.3114583194255829,11.103492736816406,10.814800262451172,0.38598328828811646,-0.09729079902172089,0.0002919921826105565,0.0002381242229603231,0.00041542609687894583,0.0005301163764670491,0.4490092396736145,0.34603217244148254,188.28125,331.96875,12.75118350982666,48.73310852050781
4,1725210268.767534,12800,9.0,0.0,1.625,0,288.0,0.0,0.0,-4.265537261962891,-4.183882236480713,0.015632791444659233,-0.09728749096393585,0.0,0.0002413819747744128,0.00041749488445930183,0.0002413819747744128,0.4583583474159241,0.3540152907371521,239.6875,422.875,13.468381881713867,55.04637908935547
5,1725210280.838545,16000,14.0,0.0,1.34375,0,288.0,0.0,0.0,-1.7884626388549805,-1.6941370964050293,0.0029617343097925186,-0.09728724509477615,0.0,0.00022067689860705286,0.0004118196666240692,0.00022067689860705286,0.42561468482017517,0.3282017409801483,292.40625,514.4375,14.309011459350586,60.59526443481445
6,1725210293.004901,19200,10.0,0.0,1.125,0,288.0,0.0,0.0,-0.7403907775878906,-0.6439208984375,0.0008168251952156425,-0.09728672355413437,0.0,0.00023006970877759159,0.0004170722677372396,0.00023006970877759159,0.4365929365158081,0.3448476791381836,342.6875,604.84375,15.290567398071289,65.80537414550781
7,1725210305.3956122,22400,14.0,0.0625,2.0,0,271.14288330078125,0.066964291036129,0.221791073679924,1.1869946718215942,1.1557848453521729,0.12849612534046173,-0.09728629142045975,0.0002929687325377017,0.0002071316121146083,0.00039336259942501783,0.0005001003737561405,0.4319981336593628,0.3128001391887665,394.96875,691.875,15.723677635192871,70.72787475585938
8,1725210317.7429147,25600,10.0,0.0,1.25,0,288.0,0.0,0.0,-1.1532106399536133,-1.0574649572372437,0.0015420897398144007,-0.09728776663541794,0.0,0.0002101727295666933,0.0004020381602458656,0.0002101727295666933,0.4052425026893616,0.3250976800918579,437.90625,774.34375,17.12485122680664,75.83534240722656
9,1725210330.5239794,28800,10.0,0.03125,1.0,0,285.0,0.019375000149011612,0.0612691305577755,-0.7344321012496948,-0.6407288312911987,0.0035833152942359447,-0.09728655964136124,6.054687037249096e-05,0.00017313718853984028,0.0003706804709509015,0.00023368406982626766,0.35391876101493835,0.29649481177330017,481.875,856.5625,18.65878677368164,80.3772964477539
