# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1717125230.2758086,0,8.0,0.0,0.96875,0,288.0,0.0,0.0,1.07721745967865,1.171280860900879,0.00322378589771688,-0.09728719294071198,0.0,0.0005494359647855163,0.0008389105787500739,0.0005494359647855163,0.4783141314983368,0.40073782205581665,36.0,59.15625,8.323556900024414,19.653915405273438
1,1717125238.3124297,3200,8.0,0.0,1.03125,0,288.0,0.0,0.0,-35.52927017211914,-36.839012145996094,1.4070045948028564,-0.09726327657699585,0.0,0.00042000404209829867,0.0007675196975469589,0.00042000404209829867,0.4241834878921509,0.34257104992866516,81.40625,144.375,11.536569595336914,33.426246643066406
2,1717125249.7290547,6400,16.0,0.0,0.53125,0,288.0,0.0,0.0,1.696808099746704,1.7866828441619873,0.007401050068438053,-0.09727589786052704,0.0,0.00042675904114730656,0.0007980216178111732,0.00042675904114730656,0.4085931181907654,0.3442941904067993,123.8125,228.65625,14.160785675048828,42.83262634277344
3,1717125260.7463143,9600,8.0,0.0,1.5,0,288.0,0.0,0.0,-1.1330543756484985,-1.0393171310424805,0.003543025813996792,-0.09728026390075684,0.0,0.0004609264724422246,0.0008321953355334699,0.0004609264724422246,0.4429415166378021,0.34143611788749695,170.625,315.1875,15.909395217895508,50.34046173095703
4,1717125272.532849,12800,8.0,0.0,0.96875,0,288.0,0.0,0.0,-0.02652619779109955,0.06875575333833694,0.0019946314860135317,-0.09727658331394196,0.0,0.0004422888159751892,0.0008146895561367273,0.0004422888159751892,0.4352673590183258,0.3296595811843872,220.5,405.96875,16.393512725830078,56.35539245605469
5,1717125284.845296,16000,14.0,0.0,0.6875,0,288.0,0.0,0.0,-0.14952310919761658,-0.053549692034721375,0.001299910363741219,-0.0972733199596405,0.0,0.0004096700868103653,0.0007902458892203867,0.0004096700868103653,0.4171977937221527,0.3225407302379608,268.875,494.4375,17.479293823242188,62.9869270324707
6,1717125296.5452223,19200,13.0,0.0,0.71875,0,288.0,0.0,0.0,0.09814520180225372,0.19368809461593628,0.0017285783542320132,-0.09727147221565247,0.0,0.0004048211849294603,0.0007731522782705724,0.0004048211849294603,0.3951982855796814,0.3280341923236847,306.15625,577.375,18.81989288330078,67.98307037353516
7,1717125307.8437004,22400,11.0,0.03125,0.96875,0,279.54547119140625,0.03551136329770088,0.11777786910533905,1.4394829273223877,1.4949140548706055,0.04183994606137276,-0.09727106243371964,0.0001220703125,0.00045714827137999237,0.0008403160027228296,0.0005792186129838228,0.4322948753833771,0.3384857177734375,353.9375,664.28125,20.188323974609375,72.9007568359375
8,1717125320.074483,25600,10.0,0.0,1.90625,0,288.0,0.0,0.0,-1.845959186553955,-1.7537658214569092,0.005076468922197819,-0.09726987034082413,0.0,0.00048348665586672723,0.000849183474201709,0.00048348665586672723,0.45900508761405945,0.34756579995155334,414.96875,768.1875,19.66559410095215,76.42740631103516
9,1717125332.3565438,28800,11.0,0.0,1.75,0,288.0,0.0,0.0,0.9244744777679443,1.0192192792892456,0.002521627116948366,-0.09726646542549133,0.0,0.00047161965630948544,0.0008583906455896795,0.00047161965630948544,0.447357177734375,0.3317217230796814,474.0625,865.3125,20.037307739257812,80.18781280517578
