# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
20,1715509144.6001906,64000,9.0,0.0,0.96875,0,288.0,0.0,0.0,-0.4811636507511139,-0.3845200538635254,0.0006071103853173554,-0.09725069254636765,0.0,0.00013429565296974033,0.00013429565296974033,0.40657588839530945,0.1106504499912262,348.625,217.0,16.615081787109375,169.97662353515625
21,1715509167.146909,67200,12.0,0.0,1.0625,0,288.0,0.0,0.0,-0.2849132716655731,-0.18828654289245605,0.000621945015154779,-0.09724867343902588,0.0,0.00011192452802788466,0.00011192452802788466,0.387510746717453,0.09966512769460678,354.0,223.1875,17.62644386291504,176.52545166015625
22,1715509199.428379,70400,12.0,0.0625,1.09375,0,256.25,0.1158854216337204,0.2715415954589844,4.811626434326172,4.621638298034668,0.28723496198654175,-0.09724684059619904,0.0004345703055150807,0.00014380527136381716,0.000578375649638474,0.4218350946903229,0.10713629424571991,376.125,235.84375,17.743820190429688,178.87847900390625
23,1715509220.5346842,73600,13.0,0.0,1.46875,0,288.0,0.0,0.0,-3.861393451690674,-3.779860496520996,0.0157285425812006,-0.09726132452487946,0.0,0.0001504902757005766,0.0001504902757005766,0.43337276577949524,0.10926202684640884,388.5,243.875,18.172393798828125,183.8977813720703
24,1715509254.752763,76800,7.0,0.03125,1.09375,0,281.0,0.03616071864962578,0.09567226469516754,-1.019607424736023,-0.9264283180236816,0.004076871555298567,-0.09725599735975266,7.910156273283064e-05,0.00012740505917463452,0.00020650660735554993,0.4010675847530365,0.1049601212143898,408.125,257.4375,18.274093627929688,186.5611572265625
25,1715509278.4703777,80000,16.0,0.03125,1.0,0,273.4375,0.0517578125,0.20703125,2.7409656047821045,2.6242194175720215,0.21399761736392975,-0.09725133329629898,0.0002587890485301614,0.000143422294058837,0.0004022113571409136,0.41464167833328247,0.10714910179376602,417.25,264.0,18.782241821289062,190.846923828125
26,1715509312.0039375,83200,9.0,0.0,1.40625,0,288.0,0.0,0.0,-2.2902326583862305,-2.1976330280303955,0.004644104279577732,-0.09724383801221848,0.0,0.00014435774937737733,0.00014435774937737733,0.42612555623054504,0.11015111953020096,437.625,275.9375,18.92902374267578,193.74151611328125
27,1715509334.4790862,86400,11.0,0.03125,0.90625,0,263.727294921875,0.08494318276643753,0.2817246615886688,2.5735056400299072,2.418893575668335,0.2518470287322998,-0.09723494946956635,0.0002919921826105565,0.00012847184552811086,0.0004204639990348369,0.40708649158477783,0.09659986197948456,449.90625,284.5,19.737014770507812,199.23495483398438
28,1715509367.744448,89600,10.0,0.03125,0.9375,0,267.3999938964844,0.07437499612569809,0.2351943999528885,-0.7976714372634888,-0.7940266728401184,0.09360963106155396,-0.09725436568260193,0.00023242186580318958,0.00014158975682221353,0.0003740116080734879,0.4249574840068817,0.10702025890350342,467.875,296.125,19.493642807006836,201.57408142089844
29,1715509390.8816857,92800,14.0,0.03125,1.34375,0,288.0,0.007142857648432255,0.026726124808192253,-1.5061781406402588,-1.4120099544525146,0.0030761747620999813,-0.09724439680576324,3.125000148429535e-05,0.00013700115960091352,0.00016825116472318769,0.4323046803474426,0.1093025878071785,482.40625,305.09375,19.814983367919922,205.19924926757812
30,1715509424.3462212,96000,9.0,0.0,0.84375,0,288.0,0.0,0.0,-0.6432457566261292,-0.5469750165939331,0.0009673577733337879,-0.09723814576864243,0.0,0.0001300839358009398,0.0001300839358009398,0.38203734159469604,0.10189612954854965,502.75,318.25,20.158313751220703,208.12371826171875
31,1715509447.0257478,99200,12.0,0.0,1.0625,0,288.0,0.0,0.0,-0.15310260653495789,-0.056464243680238724,0.00059842923656106,-0.09723679721355438,0.0,0.0001424337679054588,0.0001424337679054588,0.4151190221309662,0.10725923627614975,511.1875,324.40625,20.695846557617188,212.42837524414062
32,1715509480.4570107,102400,12.0,0.0,1.09375,0,288.0,0.0,0.0,-0.34838995337486267,-0.25169819593429565,0.0005443794652819633,-0.09723611921072006,0.0,0.00011967977479798719,0.00011967977479798719,0.39225703477859497,0.10200010240077972,524.90625,333.21875,21.057636260986328,216.69717407226562
33,1715509503.899976,105600,9.0,0.0,0.96875,0,288.0,0.0,0.0,-0.0072010233998298645,0.08954291045665741,0.000490906648337841,-0.09723483771085739,0.0,0.00012905288895126432,0.00012905288895126432,0.37991848587989807,0.10445690155029297,539.65625,343.875,21.489595413208008,218.98851013183594
34,1715509535.7693706,108800,16.0,0.0625,1.5,0,263.6875,0.08847656100988388,0.24225427210330963,2.232957363128662,2.1624042987823486,0.16778677701950073,-0.09723375737667084,0.000442382792243734,0.00014857175119686872,0.000590954499784857,0.41181454062461853,0.10790431499481201,562.21875,357.0,21.404495239257812,222.04583740234375
35,1715509560.309553,112000,12.0,0.03125,1.53125,0,271.75,0.05911458656191826,0.20477893948554993,0.9006853103637695,0.8490695953369141,0.14883831143379211,-0.09722253680229187,0.00022167968563735485,0.00013519117783289403,0.0003568708780221641,0.39919179677963257,0.10746701806783676,571.03125,366.25,22.26186752319336,225.0152130126953
36,1715509592.645951,115200,12.0,0.0,1.375,0,288.0,0.0,0.0,-2.289461374282837,-2.1968884468078613,0.004645310342311859,-0.09721829742193222,0.0,0.00013500047498382628,0.00013500047498382628,0.3934561014175415,0.10718892514705658,591.375,376.40625,21.907209396362305,228.52713012695312
37,1715509618.8857203,118400,10.0,0.0,1.5625,0,288.0,0.0,0.0,-0.5476705431938171,-0.45122140645980835,0.0007600614335387945,-0.09720919281244278,0.0,0.0001501876104157418,0.0001501876104157418,0.4069165289402008,0.1084950864315033,598.53125,384.28125,22.76153564453125,232.34649658203125
38,1715509648.837451,121600,12.0,0.125,1.4375,0,248.0,0.15833333134651184,0.2993551790714264,4.35821008682251,4.149165630340576,0.3062523603439331,-0.09720800071954727,0.0005937499809078872,0.0001325721386820078,0.0007263220613822341,0.3914635479450226,0.1110214814543724,617.84375,394.4375,22.39853286743164,234.39395141601562
39,1715509675.6542442,124800,11.0,0.09375,0.90625,0,259.3636474609375,0.11676136404275894,0.24752002954483032,-0.9781383872032166,-1.0159589052200317,0.13501441478729248,-0.09719390422105789,0.0004013671714346856,0.00015042678569443524,0.0005517939571291208,0.40483665466308594,0.10832252353429794,628.625,403.84375,23.466922760009766,238.5121612548828
40,1715509706.2090547,128000,12.0,0.0,1.84375,0,288.0,0.0,0.0,-2.4361910820007324,-2.3441216945648193,0.005112748593091965,-0.09718196839094162,0.0,0.00014309790276456624,0.00014309790276456624,0.4029485285282135,0.10823527723550797,646.4375,414.0,23.5564022064209,241.1079559326172
41,1715509732.671659,131200,8.0,0.0,1.65625,0,288.0,0.0,0.0,-0.7204800248146057,-0.6241906881332397,0.0008858870714902878,-0.09717525541782379,0.0,0.0001390086836181581,0.0001390086836181581,0.4025284945964813,0.11217707395553589,669.9375,430.875,23.567703247070312,243.0718994140625
42,1715509762.1916308,134400,17.0,0.0625,1.5625,0,277.5294189453125,0.04448529705405235,0.13675013184547424,1.9742108583450317,1.9859473705291748,0.08543618023395538,-0.09717259556055069,0.00023632812371943146,0.00012840279669035226,0.0003647308622021228,0.39624205231666565,0.10944943875074387,676.75,434.25,23.6439151763916,246.32009887695312
43,1715509788.7163308,137600,10.0,0.0625,0.90625,0,278.3999938964844,0.05000000074505806,0.10740790516138077,-0.24904900789260864,-0.18231235444545746,0.030446596443653107,-0.09718324989080429,0.00015624999650754035,0.00012362064444459975,0.00027987061184830964,0.3758689761161804,0.10307817161083221,690.71875,447.25,24.668689727783203,249.70233154296875
44,1715509818.4764757,140800,11.0,0.0,1.125,0,288.0,0.0,0.0,-1.67547607421875,-1.5807461738586426,0.0024319738149642944,-0.09716183692216873,0.0,0.00012269696162547916,0.00012269696162547916,0.3680208921432495,0.10474014282226562,701.09375,455.09375,24.61193084716797,252.04556274414062
45,1715509844.6070733,144000,11.0,0.03125,1.875,0,280.0909118652344,0.03380681946873665,0.11212452501058578,0.5635338425636292,0.6268218755722046,0.03386495262384415,-0.09715300798416138,0.00011621093290159479,0.00013722141738981009,0.00025343234301544726,0.3920774757862091,0.11572929471731186,726.40625,471.84375,24.729782104492188,254.0693359375
46,1715509876.263282,147200,11.0,0.0,0.96875,0,288.0,0.0,0.0,-0.9932751655578613,-0.8972272872924805,0.0011150308419018984,-0.09716292470693588,0.0,0.00010633842612151057,0.00010633842612151057,0.34896039962768555,0.09808000177145004,727.78125,475.78125,25.826618194580078,257.91143798828125
47,1715509901.4364002,150400,10.0,0.0,1.09375,0,288.0,0.0,0.0,-0.19071516394615173,-0.09413424134254456,0.0005718127358704805,-0.09715273231267929,0.0,0.00014239650045055896,0.00014239650045055896,0.39883822202682495,0.1080625131726265,751.5,491.40625,25.48514175415039,259.3516845703125
48,1715509932.4825494,153600,13.0,0.0625,1.625,0,269.0769348144531,0.07451923191547394,0.18999144434928894,2.6047964096069336,2.566406726837158,0.1355375349521637,-0.09714793413877487,0.00030273437732830644,0.00015873063239268959,0.0004614650388248265,0.4232557713985443,0.11919130384922028,761.09375,496.625,26.068592071533203,263.3006896972656
49,1715509959.0297263,156800,8.0,0.0,0.875,0,288.0,0.0,0.0,-2.347224235534668,-2.2551450729370117,0.0050494372844696045,-0.09712862968444824,0.0,0.00010999148798873648,0.00010999148798873648,0.3707531690597534,0.10002897679805756,777.375,509.375,26.03126335144043,265.2267761230469
50,1715509990.9441347,160000,15.0,0.09375,0.8125,0,255.20001220703125,0.12250000238418579,0.272001177072525,3.4258365631103516,3.263815402984619,0.2591392993927002,-0.09711813181638718,0.0005742187495343387,0.00012465658073779196,0.0006988753448240459,0.38964545726776123,0.10226642340421677,787.5625,514.625,26.44757080078125,268.46649169921875
51,1715510016.203355,163200,13.0,0.03125,1.625,0,277.15386962890625,0.041586536914110184,0.14994239807128906,-1.3047101497650146,-1.2841191291809082,0.07653997838497162,-0.09713095426559448,0.000168945305631496,0.00013051087444182485,0.0002994561509694904,0.38687095046043396,0.10261213034391403,802.0625,528.84375,27.13656234741211,270.742919921875
52,1715510047.4886699,166400,10.0,0.0,1.0,0,288.0,0.0,0.0,-1.8744463920593262,-1.780540108680725,0.0032012881711125374,-0.09710757434368134,0.0,0.00012112098193028942,0.00012112098193028942,0.38492292165756226,0.10268114507198334,820.71875,535.59375,26.716869354248047,274.67364501953125
53,1715510073.7890742,169600,14.0,0.03125,1.6875,0,271.2857360839844,0.05937500298023224,0.22216090559959412,0.6966918110847473,0.7034925818443298,0.09030115604400635,-0.09710194915533066,0.0002597656275611371,0.00014713476411998272,0.00040690036257728934,0.4001443684101105,0.11148335039615631,827.5,546.25,27.240764617919922,274.516845703125
54,1715510104.0884786,172800,9.0,0.0625,1.28125,0,277.8888854980469,0.0538194440305233,0.12181265652179718,-0.5061508417129517,-0.4264596998691559,0.017393987625837326,-0.0970851331949234,0.00015136718866415322,0.00011018346413038671,0.0002615506818983704,0.3504190444946289,0.1021188348531723,849.0625,558.90625,27.660797119140625,279.1637268066406
55,1715510130.2738068,176000,11.0,0.0,1.25,0,288.0,0.0,0.0,-0.6014360785484314,-0.5050870180130005,0.0007233136566355824,-0.09707235544919968,0.0,0.00012764117855113,0.00012764117855113,0.38864463567733765,0.1080375611782074,850.375,564.15625,27.744991302490234,281.164306640625
56,1715510161.5546744,179200,12.0,0.0,0.75,0,288.0,0.0,0.0,-0.028600186109542847,0.0678032636642456,0.0006557955639436841,-0.09705924242734909,0.0,0.0001375081337755546,0.0001375081337755546,0.4005798101425171,0.11332648992538452,873.6875,579.125,28.12909698486328,283.55804443359375
57,1715510188.3301597,182400,13.0,0.0,1.1875,0,288.0,0.0,0.0,-0.4568079710006714,-0.3602604866027832,0.0005194119876250625,-0.09706691652536392,0.0,0.00012393177894409746,0.00012393177894409746,0.3807497024536133,0.11236888915300369,886.6875,589.15625,28.14228057861328,285.82794189453125
58,1715510218.7282326,185600,9.0,0.0,1.5,0,288.0,0.0,0.0,0.10195484757423401,0.19846650958061218,0.0005415479536168277,-0.09705321490764618,0.0,0.0001372892438666895,0.0001372892438666895,0.3989591896533966,0.11530429869890213,896.75,599.15625,28.634769439697266,288.2809143066406
59,1715510246.151608,188800,13.0,0.03125,1.5625,0,281.0769348144531,0.029326923191547394,0.10573972016572952,0.6679356098175049,0.736060380935669,0.028934553265571594,-0.09705929458141327,0.00011914061906281859,0.00014479804667644203,0.00026393868029117584,0.3970652222633362,0.118781678378582,916.0,612.0,28.05270767211914,289.5162048339844
60,1715510275.1285326,192000,10.0,0.0625,1.71875,0,256.8999938964844,0.1171875,0.2519336938858032,2.9492223262786865,2.8564882278442383,0.1897905021905899,-0.0970562994480133,0.0003662109375,0.0001349813974229619,0.0005011923494748771,0.4031728208065033,0.1077231764793396,920.78125,618.03125,29.46307373046875,292.7781982421875
61,1715510304.4614244,195200,11.0,0.0,1.21875,0,288.0,0.0,0.0,-2.837144136428833,-2.747070789337158,0.006963244639337063,-0.09703660011291504,0.0,0.00013125775149092078,0.00013125775149092078,0.37731850147247314,0.10621181130409241,947.625,633.90625,29.047855377197266,294.55908203125
62,1715510331.6357212,198400,10.0,0.0,1.21875,0,288.0,0.0,0.0,-0.8165183663368225,-0.7204561829566956,0.0009734678897075355,-0.09703564643859863,0.0,0.00012271487503312528,0.00012271487503312528,0.3740849196910858,0.10265674442052841,958.0625,644.46875,29.373010635375977,296.9276123046875
63,1715510361.3342927,201600,16.0,0.03125,1.90625,0,273.1875,0.05253906175494194,0.21015626192092896,2.407301425933838,2.2971789836883545,0.20715218782424927,-0.09702976793050766,0.00026269530644640326,0.00012143204367021099,0.00038412734284065664,0.37600576877593994,0.10737869143486023,969.09375,651.34375,29.565261840820312,299.205810546875
64,1715510388.9742196,204800,9.0,0.03125,1.40625,0,258.8888854980469,0.10208333283662796,0.3062500059604645,-2.1422336101531982,-2.0559897422790527,0.010804461315274239,-0.09704817086458206,0.00028710937476716936,0.00011490714678075165,0.0004020165652036667,0.36563172936439514,0.10263509303331375,977.46875,660.625,30.351734161376953,301.94110107421875
65,1715510417.3382506,208000,13.0,0.03125,1.25,0,279.23077392578125,0.03509615734219551,0.12654098868370056,0.780552864074707,0.8239027857780457,0.053681738674640656,-0.09703164547681808,0.0001425781229045242,0.00011938078387174755,0.00026195889222435653,0.37411993741989136,0.09915561228990555,995.5,671.3125,29.834949493408203,303.59942626953125
66,1715510445.088232,211200,10.0,0.03125,0.84375,0,285.5,0.017812499776482582,0.05632806941866875,-0.6114574074745178,-0.5230287909507751,0.008597014471888542,-0.09702561795711517,5.566405889112502e-05,0.00011479850945761427,0.0001704625756246969,0.37499359250068665,0.09928435832262039,1007.03125,684.0625,30.676734924316406,306.6738586425781
67,1715510474.8952534,214400,14.0,0.0625,1.53125,0,273.3571472167969,0.06004464998841286,0.1865447610616684,0.8718311190605164,0.86216139793396,0.10667684674263,-0.09700709581375122,0.0002626953355502337,0.00013418516027741134,0.00039688043761998415,0.3937578499317169,0.1091189906001091,1022.78125,690.65625,30.725130081176758,308.2779235839844
68,1715510503.100878,217600,9.0,0.03125,1.5,0,266.5555725097656,0.078125,0.234375,0.9272900819778442,0.8883694410324097,0.1358795464038849,-0.09695886820554733,0.0002197265566792339,0.00011869215813931078,0.00033841870026662946,0.3735809922218323,0.10445193201303482,1031.5,701.1875,30.45871353149414,310.9552001953125
69,1715510532.797744,220800,11.0,0.0,1.21875,0,288.0,0.0,0.0,-2.3336398601531982,-2.241658926010132,0.004970863461494446,-0.0969516709446907,0.0,0.00011495911894598976,0.00011495911894598976,0.3698750138282776,0.09818977117538452,1053.5625,715.125,31.07495880126953,312.6744689941406
70,1715510560.3621497,224000,12.0,0.0,1.71875,0,288.0,0.0,0.0,-0.30261850357055664,-0.20635756850242615,0.0006562470807693899,-0.09691718965768814,0.0,0.00012712589523289353,0.00012712589523289353,0.38389772176742554,0.10349038243293762,1055.375,718.9375,31.238924026489258,315.8321228027344
71,1715510588.3160462,227200,13.0,0.0,1.25,0,288.0,0.0,0.0,-0.1636795550584793,-0.06725198030471802,0.0005015572533011436,-0.09692913293838501,0.0,0.00010379890591138974,0.00010379890591138974,0.3345997631549835,0.09353035688400269,1076.09375,733.9375,31.610097885131836,316.703369140625
72,1715510617.469951,230400,12.0,0.03125,0.84375,0,266.8333435058594,0.07447917014360428,0.2580034136772156,1.2408175468444824,1.2138876914978027,0.12384442985057831,-0.09691452234983444,0.0002792968589346856,0.00012030793004669249,0.0003996047889813781,0.35380756855010986,0.10412400215864182,1078.5,739.40625,32.54508590698242,320.57952880859375
73,1715510646.4749923,233600,11.0,0.03125,1.3125,0,275.81817626953125,0.047159094363451004,0.15640901029109955,0.8339592218399048,0.8524737358093262,0.07844293117523193,-0.09695747494697571,0.00016210936882998794,0.00013045937521383166,0.0002925687294919044,0.3870088756084442,0.10157588869333267,1097.78125,748.28125,32.019893646240234,323.4367370605469
74,1715510674.372196,236800,11.0,0.03125,1.375,0,272.0909118652344,0.05880682170391083,0.19504016637802124,-0.36530980467796326,-0.3605007529258728,0.09214933216571808,-0.09695836156606674,0.00020214843971189111,0.0001220479971379973,0.00032419644412584603,0.3680531978607178,0.10424821823835373,1109.625,761.53125,32.47129821777344,323.4923095703125
75,1715510701.8510067,240000,12.0,0.0,1.46875,0,288.0,0.0,0.0,-1.216456651687622,-1.1212844848632812,0.0018058742862194777,-0.09697806090116501,0.0,0.00012865803728345782,0.00012865803728345782,0.3784022033214569,0.10901372879743576,1128.375,772.90625,32.69817352294922,326.4041748046875
76,1715510731.5335236,243200,7.0,0.0,0.78125,0,288.0,0.0,0.0,-0.5533042550086975,-0.4569879174232483,0.000640536192804575,-0.09695690125226974,0.0,0.00011139328125864267,0.00011139328125864267,0.3409031629562378,0.10261514782905579,1129.96875,777.9375,33.312896728515625,328.5242919921875
77,1715510760.4113631,246400,16.0,0.0,0.90625,0,288.0,0.0,0.0,-0.3490976393222809,-0.2527042031288147,0.0005661719478666782,-0.09695961326360703,0.0,0.00010373524855822325,0.00010373524855822325,0.34336405992507935,0.09422044456005096,1151.40625,793.71875,33.32148742675781,331.22918701171875
78,1715510789.939324,249600,8.0,0.03125,1.3125,0,264.75,0.08515624701976776,0.24085824191570282,1.7709275484085083,1.7511687278747559,0.11671169102191925,-0.0969529002904892,0.00021289061987772584,0.00012953802070114762,0.00034242862602695823,0.37841087579727173,0.11042878776788712,1161.84375,798.84375,33.607269287109375,333.56109619140625
79,1715510815.7968986,252800,13.0,0.03125,1.46875,0,283.3846130371094,0.02211538515985012,0.07973814755678177,-1.395024061203003,-1.3077834844589233,0.009689883328974247,-0.09693054854869843,8.984374289866537e-05,0.00011781416833400726,0.00020765792578458786,0.3442333936691284,0.10903014987707138,1173.34375,813.59375,34.085289001464844,335.1070556640625
80,1715510847.3981628,256000,10.0,0.0,1.40625,0,288.0,0.0,0.0,-0.410135954618454,-0.3138126730918884,0.0005918893148191273,-0.09691519290208817,0.0,0.00012205490929773077,0.00012205490929773077,0.3535787761211395,0.10247262567281723,1186.5,822.15625,34.337371826171875,337.20867919921875
81,1715510872.836605,259200,14.0,0.09375,2.03125,0,265.3571472167969,0.09218750894069672,0.2095337212085724,1.505370020866394,1.5071284770965576,0.09514700621366501,-0.09690548479557037,0.000403320329496637,0.00012546208745334297,0.0005287823732942343,0.3812776207923889,0.10572505742311478,1196.3125,829.75,34.18561553955078,339.6463317871094
82,1715510903.484796,262400,11.0,0.0,0.9375,0,288.0,0.0,0.0,-1.6782432794570923,-1.583991289138794,0.002644362859427929,-0.09689641743898392,0.0,0.00011034665658371523,0.00011034665658371523,0.3528873324394226,0.1028638407588005,1209.5,843.96875,34.71527862548828,339.82806396484375
83,1715510929.4949446,265600,10.0,0.0,1.34375,0,288.0,0.0,0.0,0.033875077962875366,0.1301129162311554,0.0006349041941575706,-0.09687274694442749,0.0,0.00011319458280922845,0.00011319458280922845,0.3533596694469452,0.10743360221385956,1219.65625,848.09375,35.15028381347656,345.1080322265625
84,1715510960.2902248,268800,14.0,0.0,1.75,0,288.0,0.0,0.0,-0.20100583136081696,-0.10465165972709656,0.0005159788997843862,-0.09687015414237976,0.0,0.00013112708984408528,0.00013112708984408528,0.3850918114185333,0.11611735820770264,1238.4375,865.5625,34.98454284667969,344.6837158203125
85,1715510987.1054792,272000,10.0,0.03125,1.03125,0,269.20001220703125,0.06875000149011612,0.21740658581256866,2.7879536151885986,2.7321410179138184,0.15267272293567657,-0.09686026722192764,0.00021484374883584678,0.00012283530668355525,0.00033767905551940203,0.36506929993629456,0.10114377737045288,1244.84375,868.3125,35.70441818237305,347.3642578125
86,1715511017.7828398,275200,12.0,0.0,1.5,0,288.0,0.0,0.0,-2.513214588165283,-2.4215989112854004,0.005258956924080849,-0.09687459468841553,0.0,0.00010356443817727268,0.00010356443817727268,0.3443302810192108,0.10321859270334244,1262.40625,881.4375,35.33489227294922,349.7927551269531
87,1715511043.140217,278400,9.0,0.0625,0.90625,0,270.4444580078125,0.07708333432674408,0.16523392498493195,1.681709885597229,1.703397274017334,0.07517485320568085,-0.09686221182346344,0.00021679687779396772,0.00010264523734804243,0.0003194421005900949,0.34256893396377563,0.09847976267337799,1267.125,892.78125,35.72526931762695,351.0331726074219
88,1715511076.0480049,281600,15.0,0.0,1.375,0,288.0,0.0,0.0,-1.739166259765625,-1.6450576782226562,0.002706164726987481,-0.09681473672389984,0.0,0.00011418353824410588,0.00011418353824410588,0.371988981962204,0.10015556216239929,1287.125,898.78125,35.72338104248047,354.67645263671875
89,1715511100.258201,284800,9.0,0.03125,1.6875,0,276.3333435058594,0.04756944254040718,0.14270833134651184,1.2067986726760864,1.2506725788116455,0.05290481820702553,-0.09677872061729431,0.0001337890571448952,0.00011894298222614452,0.00025273204664699733,0.37872251868247986,0.1092151626944542,1292.1875,911.28125,36.503257751464844,355.7420654296875
90,1715511132.254663,288000,13.0,0.0625,1.65625,0,271.23077392578125,0.06778846681118011,0.17473188042640686,-0.08738159388303757,-0.05630315840244293,0.06564811617136002,-0.09672655165195465,0.00027539063012227416,0.0001046434190357104,0.0003800340637098998,0.3442928194999695,0.09928059577941895,1307.375,918.625,36.328758239746094,357.37554931640625
