# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1724817235.6157594,0,14.0,241490781.3125,0.0,2129900784,175.07144165039062,1.7428570985794067,1.0082080364227295,39.79322052001953,36.690162658691406,3.244229316711426,-0.14116980135440826,0.013124999590218067,0.0009252861491404474,0.0004134376940783113,0.014050286263227463,0.8197657465934753,0.9078863263130188,137.125,217.96875,1.6749274730682373,2.2470650672912598
1,1724817245.1691046,3200,19.0,88455188.78125,0.0,2129900784,164.89474487304688,1.731579065322876,1.673669457435608,-122.01593017578125,-168.5035400390625,46.626953125,-0.13934184610843658,0.008218749426305294,0.0009299537050537765,0.00041698478162288666,0.009148704819381237,0.8233202695846558,0.9130619764328003,372.03125,569.75,1.5820320844650269,2.938896656036377
2,1724817262.253901,6400,16.0,124832296.3125,0.0,2129261552,182.125,1.5374999046325684,1.2093385457992554,162.02590942382812,144.7505340576172,17.415983200073242,-0.14061136543750763,0.009093749336898327,0.0009434758103452623,0.000416843977291137,0.010037226602435112,0.835457444190979,0.910039484500885,616.375,927.5625,1.5599764585494995,3.4686386585235596
3,1724817279.671906,9600,17.0,52133224.21875,0.0,2129900784,196.0,1.6294116973876953,1.1245914697647095,-136.71530151367188,-165.54739379882812,28.97220230102539,-0.14010989665985107,0.007437499705702066,0.0009678549831733108,0.0004092891758773476,0.008405356667935848,0.85096275806427,0.9076156616210938,869.375,1284.65625,1.5058443546295166,3.9364330768585205
4,1724817297.8268971,12800,21.0,458269273.3125,0.0,2129900784,167.52381896972656,1.3380951881408691,0.9952266216278076,87.53507995605469,77.7796630859375,9.895938873291016,-0.14051812887191772,0.0077499994076788425,0.0008820759830996394,0.00045532782678492367,0.008632075972855091,0.805008590221405,0.8752371072769165,1085.65625,1617.5,1.5949342250823975,4.6566877365112305
5,1724817316.1556678,16000,19.0,219786491.71875,0.0,2129900784,167.68421936035156,1.2052630186080933,1.1969746351242065,-81.15445709228516,-104.32010650634766,23.305585861206055,-0.1399419903755188,0.00768749974668026,0.0009810392512008548,0.00040817123954184353,0.008668540045619011,0.8561102747917175,0.9167449474334717,1349.65625,1976.9375,1.60459303855896,4.951912879943848
6,1724817333.9186862,19200,19.0,370385339.71875,0.0,2129261552,170.2105255126953,1.2052630186080933,1.3289401531219482,58.11605453491211,47.29497528076172,10.960993766784668,-0.13991554081439972,0.006843749899417162,0.000963030441198498,0.000416054914239794,0.007806780282407999,0.850209653377533,0.9058334231376648,1609.375,2330.71875,1.5541338920593262,5.21221923828125
7,1724817351.5925303,22400,16.0,173865027.625,0.0,2129900784,184.9375,2.1624999046325684,0.9287087321281433,32.164703369140625,10.341072082519531,21.963720321655273,-0.14009177684783936,0.012312499806284904,0.0009526285575702786,0.0004216620873194188,0.01326513011008501,0.8439157605171204,0.9047343134880066,1864.46875,2689.75,1.5813896656036377,5.528021812438965
8,1724817369.8158684,25600,19.0,316573997.59375,0.0,2129900784,170.73684692382812,2.1000001430511475,1.374368667602539,1.2732380628585815,-18.560585021972656,19.972490310668945,-0.1386672705411911,0.012531248852610588,0.0009302673861384392,0.0004297253326512873,0.013461518101394176,0.8295888900756836,0.9030892848968506,2109.21875,3044.875,1.5715887546539307,5.881508827209473
9,1724817388.6398776,28800,18.0,99788511.9375,0.0,2129900784,180.38888549804688,1.9888888597488403,1.45071542263031,67.96037292480469,51.72638702392578,16.370758056640625,-0.13677002489566803,0.01268749963492155,0.0008881449466571212,0.00044923744280822575,0.01357564702630043,0.8114764094352722,0.8815678358078003,2324.0625,3375.34375,1.6147735118865967,6.277238368988037
10,1724817406.4592469,32000,18.0,-22318635.0,0.0,2129900784,174.11111450195312,2.155555248260498,1.5519331693649292,-22.775270462036133,-43.392757415771484,20.75381851196289,-0.13633106648921967,0.011343751102685928,0.0009374241344630718,0.000426420068833977,0.012281175702810287,0.8367918133735657,0.8996067047119141,2594.34375,3740.625,1.6008543968200684,6.481637954711914
11,1724817424.9833689,35200,19.0,151348632.25,0.0,2129261552,174.57894897460938,2.4157893657684326,1.3764947652816772,85.48938751220703,69.89408111572266,15.734126091003418,-0.1388145089149475,0.015343748964369297,0.0008755378075875342,0.0004559638327918947,0.016219288110733032,0.8090963363647461,0.8701210021972656,2818.4375,4078.3125,1.6360775232315063,6.87143611907959
12,1724817444.285454,38400,18.0,82319549.46875,0.0,2129900784,168.55555725097656,1.8777776956558228,1.1659661531448364,6.037554740905762,-9.919149398803711,16.09561538696289,-0.13891123235225677,0.010062499903142452,0.0008696744334883988,0.00045859330566599965,0.010932174511253834,0.8042159080505371,0.8596726059913635,3030.34375,4397.4375,1.6715364456176758,7.275651931762695
13,1724817462.4204233,41600,21.0,-10075464.8125,0.0,2129900784,156.33334350585938,2.0047619342803955,1.3001831769943237,24.515275955200195,6.066686630249023,18.587007522583008,-0.13841810822486877,0.012875000014901161,0.0008897667867131531,0.00044369720853865147,0.013764766976237297,0.8064998388290405,0.8893429636955261,3262.34375,4749.625,1.7160940170288086,7.594828128814697
14,1724817481.0779772,44800,19.0,270601766.59375,0.0,2129900784,181.5263214111328,2.6789474487304688,1.4265652894973755,43.506221771240234,24.758525848388672,18.882675170898438,-0.13497859239578247,0.01600000075995922,0.0009049465879797935,0.00045495954691432416,0.01690494827926159,0.8244345188140869,0.8703812956809998,3505.5625,5091.71875,1.7324814796447754,7.905336856842041
15,1724817499.0564084,48000,19.0,153648911.4375,0.0,2129900784,165.15789794921875,3.205263376235962,1.7917944192886353,20.257211685180664,-4.481813430786133,24.866275787353516,-0.1272500902414322,0.019375000149011612,0.0009064835030585527,0.0004418111639097333,0.020281484350562096,0.818063497543335,0.8871338367462158,3755.125,5439.34375,1.742861270904541,8.130754470825195
16,1724817518.3713317,51200,18.0,337423517.75,0.0,2129261552,162.72222900390625,2.711110830307007,1.243282675743103,54.370338439941406,37.32353973388672,17.16925048828125,-0.1224529817700386,0.015531250275671482,0.0009240718209184706,0.0004363011394161731,0.01645532250404358,0.8301674723625183,0.8941532969474792,4006.53125,5787.875,1.7209076881408691,8.335287094116211
17,1724817537.1551416,54400,21.0,114266398.25,0.0,2129900784,169.04762268066406,2.7190475463867188,1.1608701944351196,-30.9639892578125,-57.976646423339844,27.12442970275879,-0.1117718443274498,0.017500000074505806,0.000918382138479501,0.00043648670543916523,0.018418382853269577,0.8312822580337524,0.884192168712616,4180.1875,6086.5625,1.7894742488861084,8.654358863830566
18,1724817555.6595569,57600,16.0,213751969.90625,0.0,2129900784,172.6875,2.9750001430511475,1.0246955156326294,104.22570037841797,85.21910095214844,19.136444091796875,-0.12984314560890198,0.017874998971819878,0.0009578422759659588,0.00042417622171342373,0.018832843750715256,0.8534914255142212,0.8992174863815308,4488.46875,6478.65625,1.7553441524505615,8.78989028930664
19,1724817573.7906053,60800,20.0,182687500.09375,0.0,2129900784,179.6999969482422,3.049999952316284,0.9445134997367859,-20.77405548095703,-40.22294235229492,19.57560920715332,-0.12672215700149536,0.014468749053776264,0.0009658031049184501,0.00041308451909571886,0.015434554778039455,0.8488281965255737,0.9079772233963013,4717.875,6790.9375,1.746286392211914,8.898377418518066
20,1724817592.9792068,64000,20.0,90215105.75,0.0,2129261552,161.5500030517578,2.749999761581421,1.039989948272705,55.9425163269043,38.98388671875,17.086210250854492,-0.12758369743824005,0.01640624925494194,0.0008945203153416514,0.00045603897888213396,0.017300771549344063,0.8190408945083618,0.868528425693512,4979.84375,7167.78125,1.7764121294021606,9.24388313293457
21,1724817611.8509307,67200,20.0,64549495.375,0.0,2129900784,153.10000610351562,2.549999952316284,1.0500627756118774,-1.3767588138580322,-33.69523239135742,32.443885803222656,-0.1254121959209442,0.019187500700354576,0.0008878559456206858,0.00045408218284137547,0.02007535845041275,0.8156392574310303,0.8667824864387512,5219.53125,7478.375,1.7671173810958862,9.34956169128418
22,1724817630.3863382,70400,17.0,187297231.125,0.0,2129900784,186.0,2.9235291481018066,0.9510058760643005,15.856527328491211,-0.38829469680786133,16.3732852935791,-0.12846365571022034,0.014687499962747097,0.0009067346109077334,0.00045286782551556826,0.015594235621392727,0.822915256023407,0.8768826127052307,5449.90625,7837.59375,1.8246142864227295,9.628806114196777
23,1724817650.3426714,73600,18.0,8510169.75,0.0,2129900784,164.55555725097656,2.4333336353302,1.4552139043807983,45.93795394897461,32.17161178588867,13.898340225219727,-0.13200128078460693,0.016718748956918716,0.0009563059429638088,0.00041969172889366746,0.017675058916211128,0.8470547199249268,0.903991162776947,5689.75,8161.0625,1.7999978065490723,9.781721115112305
24,1724817668.2340014,76800,20.0,121861247.125,0.0,2129900784,174.10000610351562,3.299999952316284,1.1516581773757935,-66.77131652832031,-89.92278289794922,23.269771575927734,-0.11830002814531326,0.018187498673796654,0.0009432994993403554,0.0004233973741065711,0.019130799919366837,0.8449081182479858,0.8992918133735657,5945.28125,8508.3125,1.8118025064468384,9.943465232849121
25,1724817685.9761178,80000,18.0,201619788.3125,0.0,2127763952,166.1666717529297,3.0444443225860596,1.2589550018310547,40.24114227294922,23.09259033203125,17.269824981689453,-0.12127280235290527,0.019343746826052666,0.0008727521053515375,0.0004559643566608429,0.020216502249240875,0.8100393414497375,0.8616540431976318,6181.1875,8869.28125,1.847538948059082,10.18402099609375
26,1724817705.3461008,83200,20.0,298980348.5625,0.0,2129900784,171.15000915527344,2.8500001430511475,1.3717068433761597,-19.371143341064453,-35.873939514160156,16.632991790771484,-0.13019642233848572,0.014218749478459358,0.0009137051529251039,0.0004517275665421039,0.01513245515525341,0.8250352144241333,0.8815500736236572,6464.6875,9234.75,1.8339570760726929,10.402217864990234
27,1724817723.2019498,86400,17.0,372412307.1875,0.0,2129900784,180.7058868408203,3.452941417694092,1.2217395305633545,131.89813232421875,115.10028839111328,16.930431365966797,-0.1325831413269043,0.019343750551342964,0.0009164692019112408,0.00043761334381997585,0.020260218530893326,0.8316771388053894,0.8857601881027222,6649.1875,9506.9375,1.843196153640747,10.530879974365234
28,1724817744.2022014,89600,19.0,114336196.375,0.0,2129900784,171.3157958984375,2.46842098236084,1.1160707473754883,-19.728364944458008,-36.52893829345703,16.92621612548828,-0.12564203143119812,0.014781249687075615,0.0009474206599406898,0.0004245918244123459,0.015728672966361046,0.8464644551277161,0.895624577999115,6955.875,9925.375,1.8355664014816284,10.745565414428711
29,1724817762.333221,92800,18.0,-34526592.15625,0.0,2129900784,164.72222900390625,2.3222222328186035,1.6289860010147095,37.55208969116211,28.95580291748047,8.731536865234375,-0.13525010645389557,0.013468748889863491,0.0008777605835348368,0.0004560655215755105,0.014346512034535408,0.8100186586380005,0.8703979253768921,7164.625,10241.90625,1.8855922222137451,10.899602890014648
30,1724817781.0760474,96000,19.0,250959372.28125,0.0,2129261552,180.1052703857422,2.8368422985076904,1.5931141376495361,-16.79969596862793,-32.65630340576172,15.984674453735352,-0.1280675083398819,0.016843749210238457,0.0009262437233701348,0.0004424700455274433,0.01776999421417713,0.835001528263092,0.8865616917610168,7388.6875,10555.03125,1.8793950080871582,11.08021068572998
31,1724817799.020119,99200,20.0,131099956.25,0.0,2129900784,159.8000030517578,3.049999952316284,1.6375529766082764,43.18252944946289,22.72300910949707,20.588125228881836,-0.12860454618930817,0.018531249836087227,0.0008836160995997488,0.0004556295752990991,0.019414866343140602,0.8090657591819763,0.8748031258583069,7660.71875,10929.28125,1.8987313508987427,11.244118690490723
32,1724817817.5464501,102400,20.0,294411307.96875,0.0,2129900784,166.25,2.3500001430511475,1.9159992933273315,16.96860122680664,5.082662582397461,12.019519805908203,-0.13358120620250702,0.011624998413026333,0.0008897433872334659,0.0004396470030769706,0.012514744885265827,0.8113308548927307,0.8898536562919617,7871.46875,11241.96875,1.901100516319275,11.365095138549805
33,1724817837.4695787,105600,17.0,321013499.59375,0.0,2129900784,177.88235473632812,3.1588237285614014,1.2976224422454834,5.803243160247803,-7.17250919342041,13.103677749633789,-0.12792550027370453,0.018718749284744263,0.0008720497717149556,0.0004648120957426727,0.019590802490711212,0.8137379288673401,0.8532191514968872,8117.65625,11632.90625,1.938690423965454,11.723803520202637
34,1724817855.8045032,108800,16.0,65469610.96875,0.0,2129900784,189.5,2.9124999046325684,1.2230428457260132,20.308080673217773,10.537482261657715,9.893681526184082,-0.12308254837989807,0.017406249418854713,0.0008932853816077113,0.00044799852184951305,0.018299536779522896,0.8125944137573242,0.8846836686134338,8343.84375,11948.84375,1.9297118186950684,11.818085670471191
35,1724817874.5356295,112000,18.0,182699607.78125,0.0,2129900784,187.2777862548828,3.211111068725586,1.2782752513885498,22.58327865600586,9.283313751220703,13.421804428100586,-0.12183894217014313,0.017531249672174454,0.0009085012716241181,0.00045015045907348394,0.018439752981066704,0.823888897895813,0.8787872195243835,8575.65625,12264.34375,1.9402600526809692,11.909915924072266
36,1724817894.4174886,115200,17.0,144051262.4375,0.0,2129261552,172.76470947265625,3.1588237285614014,1.3906201124191284,-50.52968215942383,-67.74513244628906,17.324119567871094,-0.10866782069206238,0.01809374988079071,0.0009229129063896835,0.0004467287799343467,0.01901666447520256,0.8305323719978333,0.8839501142501831,8799.40625,12618.4375,2.005075693130493,12.123266220092773
37,1724817912.2847524,118400,19.0,217116448.5,0.0,2129900784,177.68421936035156,3.1526317596435547,1.3529266119003296,48.009925842285156,36.87251281738281,11.246499061584473,-0.10908696055412292,0.0162812490016222,0.0009347315062768757,0.0004389049136079848,0.01721598207950592,0.8380357027053833,0.8885154724121094,9079.03125,12950.4375,1.956822156906128,12.196380615234375
38,1724817932.0612488,121600,17.0,186578992.3125,0.0,2129900784,183.47059631347656,3.276470899581909,1.236694097518921,-5.381249904632568,-17.298992156982422,12.020195960998535,-0.1024535745382309,0.01849999837577343,0.0008744450751692057,0.00046282954281196,0.01937444694340229,0.8047888278961182,0.8690390586853027,9243.1875,13225.4375,2.011200428009033,12.486824035644531
39,1724817952.1977336,124800,19.0,195783589.75,0.0,2129900784,182.15789794921875,2.8894736766815186,0.9763282537460327,26.189064025878906,14.310070037841797,11.992176055908203,-0.1131822019815445,0.01718750037252903,0.0009093863773159683,0.0004463091026991606,0.018096888437867165,0.8269269466400146,0.8730852603912354,9503.21875,13579.75,1.9859089851379395,12.551523208618164
