# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1716226269.096925,0,17.0,45041900.59375,0.0,2139441340,139.23529052734375,1.2176469564437866,1.3639259338378906,38.10432815551758,34.626121520996094,3.619391441345215,-0.14118428528308868,0.011312499642372131,0.0018712675664573908,0.0008157085394486785,0.013183769769966602,0.8249983191490173,0.9129922389984131,142.5625,219.40625,1.5621486902236938,1.951755166053772
1,1716226300.0638087,3200,18.0,35017794.0,0.0,2138873991,175.3333282470703,1.600000023841858,1.3826656341552734,-272.196044921875,-397.8046875,125.74870300292969,-0.14006918668746948,0.008937499485909939,0.0019271543715149164,0.0008156182011589408,0.01086465548723936,0.8446359634399414,0.9158648252487183,387.6875,575.53125,1.4844576120376587,2.776374340057373
2,1716226330.2460468,6400,23.0,95772941.625,0.0,2139441340,158.69564819335938,1.6652172803878784,1.0368696451187134,178.4598388671875,160.2753448486328,18.32567596435547,-0.14117321372032166,0.008249999955296516,0.0019191621104255319,0.0008212333195842803,0.010169162414968014,0.8441813588142395,0.9151411056518555,637.03125,931.90625,1.4645543098449707,3.352311372756958
3,1716226361.4098582,9600,21.0,-227217665.96875,0.0,2139441340,146.57142639160156,1.2428570985794067,1.352246642112732,-86.54097747802734,-117.03477478027344,30.63459014892578,-0.14079298079013824,0.01021874975413084,0.0018460446735844016,0.0008600260480307043,0.012064795009791851,0.8275098204612732,0.8945338129997253,870.5625,1282.5625,1.4852701425552368,3.9541869163513184
4,1716226390.846074,12800,18.0,-239501086.5,0.0,2139441340,170.7777862548828,1.5444444417953491,1.1991281509399414,150.6501007080078,135.23043823242188,15.560571670532227,-0.14091350138187408,0.007437499705702066,0.001878073439002037,0.0008579820278100669,0.00931557361036539,0.8381597995758057,0.8982903957366943,1119.71875,1633.46875,1.485152244567871,4.502836227416992
5,1716226422.8263083,16000,19.0,-82256179.84375,0.0,2120421445,177.0,1.1526315212249756,1.2681430578231812,-55.14319610595703,-76.10103607177734,21.098445892333984,-0.140607550740242,0.007718750275671482,0.0019505772506818175,0.0008300177869386971,0.009669327177107334,0.8592506051063538,0.9044881463050842,1372.6875,1982.34375,1.4738664627075195,4.864865303039551
6,1716226454.202572,19200,17.0,59746091.3125,0.0,2139441340,155.64706420898438,1.511764645576477,1.1213175058364868,109.55827331542969,91.70870208740234,17.989700317382812,-0.14013034105300903,0.010781249962747097,0.001842139638029039,0.0008736835443414748,0.01262339111417532,0.8271992802619934,0.8917462229728699,1622.9375,2328.34375,1.497272253036499,5.202014446258545
7,1716226481.2117462,22400,20.0,-111759632.84375,0.0,2139441340,177.4499969482422,2.1000001430511475,1.213953971862793,-1.182061791419983,-19.297130584716797,18.254762649536133,-0.13969384133815765,0.010718749836087227,0.0017055919161066413,0.0009105130448006094,0.012424343265593052,0.7881065011024475,0.8711727857589722,1844.125,2666.21875,1.5424885749816895,5.778314590454102
8,1716226511.3785825,25600,19.0,-92646517.96875,0.0,2139441340,168.26315307617188,1.3631577491760254,1.3267381191253662,90.2103500366211,74.3382797241211,16.009220123291016,-0.1371518224477768,0.009499998763203621,0.0017640787409618497,0.0008992468938231468,0.011264079250395298,0.8059196472167969,0.8755041360855103,2059.875,3005.65625,1.5979069471359253,6.211965560913086
9,1716226542.8253925,28800,20.0,43301260.1875,0.0,2139441340,163.85000610351562,1.149999976158142,1.099042534828186,-72.03642272949219,-94.58158874511719,22.683425903320312,-0.13826213777065277,0.006000000052154064,0.001710669370368123,0.0009246211848221719,0.007710670121014118,0.7938290238380432,0.86191725730896,2272.9375,3338.6875,1.6540229320526123,6.695687770843506
10,1716226571.5683472,32000,18.0,-110453336.78125,0.0,2139441340,162.94444274902344,1.6555554866790771,0.9835243821144104,90.64390563964844,76.40364074707031,14.379444122314453,-0.13917893171310425,0.01165624987334013,0.0018302747048437595,0.0008959083934314549,0.013486525975167751,0.8243597149848938,0.8848831653594971,2504.3125,3672.28125,1.7012782096862793,7.0814290046691895
11,1716226598.1782968,35200,19.0,-65240831.59375,0.0,2103710742,185.42105102539062,2.1000001430511475,1.4529664516448975,-20.389934539794922,-37.12615966796875,16.874099731445312,-0.1378747969865799,0.009718750603497028,0.0019689532928168774,0.0008087358437478542,0.011687704361975193,0.8589862585067749,0.9162148833274841,2770.5,4026.75,1.690796136856079,7.210597515106201
12,1716226627.819106,38400,17.0,83689597.5625,0.0,2139441340,170.23529052734375,2.158823251724243,1.2976222038269043,117.85128784179688,99.41926574707031,18.570777893066406,-0.13875733315944672,0.014999999664723873,0.0017521008849143982,0.0009081127354875207,0.016752101480960846,0.8071659803390503,0.8696879148483276,3002.71875,4365.875,1.707733154296875,7.528881072998047
13,1716226660.1551964,41600,20.0,-20008881.0625,0.0,2139441340,165.65000915527344,2.499999761581421,1.5355439186096191,14.509883880615234,-12.945474624633789,27.592308044433594,-0.13694940507411957,0.014437501318752766,0.0019028161186724901,0.0008489192696288228,0.016340317204594612,0.839953601360321,0.9055364727973938,3246.4375,4711.875,1.6988489627838135,7.794833183288574
