# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1724817235.5583081,0,14.0,113606348.0,0.0,2132240837,177.35714721679688,2.028571605682373,1.5424400568008423,38.24454879760742,35.325111389160156,3.0606164932250977,-0.14117833971977234,0.011031250469386578,0.0009342666598968208,0.0004112820897717029,0.01196551788598299,0.8228550553321838,0.912318229675293,140.90625,219.78125,1.6011676788330078,2.1547555923461914
1,1724817243.76845,3200,17.0,-173160499.0625,0.0,2132240837,167.05882263183594,1.511764645576477,1.2776356935501099,-96.06968688964844,-122.46324920654297,26.53216552734375,-0.13860218226909637,0.012812499888241291,0.0009662593947723508,0.0004118794749956578,0.013778760097920895,0.8489599227905273,0.9113514423370361,392.3125,570.0625,1.5189430713653564,2.822340726852417
2,1724817260.9931061,6400,19.0,-68880827.25,0.0,2131024528,182.2105255126953,1.784210443496704,1.4549775123596191,164.50282287597656,145.59909057617188,19.044536590576172,-0.1408088058233261,0.0074687497690320015,0.0009746080613695085,0.00040584499947726727,0.008443359285593033,0.8537611365318298,0.9149072170257568,652.0,931.9375,1.4757503271102905,3.435807943344116
3,1724817279.0546067,9600,19.0,65088558.71875,0.0,2132240837,173.42105102539062,1.9421054124832153,1.344253659248352,-99.69624328613281,-139.3500213623047,39.794227600097656,-0.14045222103595734,0.012406249530613422,0.0009606856037862599,0.0004191625921521336,0.013366937637329102,0.855154275894165,0.8975566029548645,908.9375,1279.1875,1.4115216732025146,3.889281988143921
4,1724817297.114346,12800,19.0,32405358.71875,0.0,2132240837,162.73684692382812,1.521052598953247,1.426565170288086,110.09749603271484,94.38920593261719,15.848913192749023,-0.1406249701976776,0.009218749590218067,0.0009706321288831532,0.0004028088296763599,0.01018938235938549,0.8524407148361206,0.9139657616615295,1158.3125,1637.28125,1.4046075344085693,4.358796119689941
5,1724817313.8966696,16000,17.0,-78384205.84375,0.0,2132240837,175.88235473632812,1.9235292673110962,1.2366938591003418,-20.150178909301758,-39.17793273925781,19.167816162109375,-0.1400619000196457,0.010812499560415745,0.0009688062709756196,0.0004192040942143649,0.011781306937336922,0.8576099872589111,0.9001204371452332,1419.96875,1992.78125,1.3887075185775757,4.730751991271973
6,1724817331.6698613,19200,19.0,34019342.84375,0.0,2132240837,186.42105102539062,1.9947367906570435,1.2425215244293213,41.239070892333984,26.750343322753906,14.627388000488281,-0.1386592984199524,0.010125000029802322,0.0009622503421269357,0.00041037535993382335,0.011087251827120781,0.8490391373634338,0.9075121879577637,1671.90625,2341.78125,1.3758041858673096,5.008157730102539
7,1724817348.7632935,22400,17.0,-4399528.4375,0.0,2132240837,192.47059631347656,2.0411763191223145,0.747545063495636,-41.24769592285156,-55.55074691772461,14.438072204589844,-0.13502301275730133,0.011156248860061169,0.0009694137843325734,0.00040596970939077437,0.012125663459300995,0.856810986995697,0.9078396558761597,1924.875,2689.4375,1.3801926374435425,5.368402004241943
8,1724817367.33796,25600,18.0,30624559.96875,0.0,2132240837,166.61111450195312,2.211110830307007,1.2782750129699707,162.11825561523438,140.94692993164062,21.30584716796875,-0.13452038168907166,0.013687499798834324,0.0009129525278694928,0.00043759983964264393,0.014600452966988087,0.8259841799736023,0.8864437937736511,2171.78125,3036.90625,1.3972201347351074,5.675848007202148
9,1724817385.6221192,28800,18.0,38000245.09375,0.0,2131024528,166.44444274902344,2.488888740539551,1.0921587944030762,55.967796325683594,34.30100631713867,21.802471160888672,-0.13568301498889923,0.014749999158084393,0.000908286718185991,0.0004399905155878514,0.015658287331461906,0.8207381367683411,0.8856583833694458,2400.1875,3371.09375,1.447556734085083,6.063714504241943
10,1724817403.2130535,32000,19.0,6456051.1875,0.0,2132240837,178.63157653808594,2.047368288040161,0.8481146097183228,-57.93301010131836,-85.11566162109375,27.314138412475586,-0.1314902901649475,0.010968749411404133,0.000903990410733968,0.00044997743680141866,0.01187274232506752,0.8191993236541748,0.8818305730819702,2642.09375,3715.5,1.4799026250839233,6.444735527038574
11,1724817421.642128,35200,21.0,53537289.0625,0.0,2132240837,166.42857360839844,2.290476083755493,0.8135753870010376,46.351295471191406,23.895950317382812,22.589920043945312,-0.13457421958446503,0.014343749731779099,0.0009216400794684887,0.0004355526471044868,0.015265390276908875,0.830699622631073,0.8857492804527283,2878.34375,4055.9375,1.4969782829284668,6.813290119171143
12,1724817440.2720535,38400,17.0,-26828522.3125,0.0,2132240837,175.0,2.805882453918457,0.9851846694946289,-7.934514045715332,-23.391948699951172,15.580671310424805,-0.12323689460754395,0.014687499962747097,0.0008922388078644872,0.0004436217132024467,0.015579740516841412,0.8142171502113342,0.8834214806556702,3130.4375,4409.21875,1.517813801765442,6.968463897705078
13,1724817456.9419374,41600,18.0,48211913.15625,0.0,2131024528,191.7777862548828,2.211110830307007,0.8323522210121155,9.729256629943848,-1.5208605527877808,11.356428146362305,-0.10631120204925537,0.012218749150633812,0.0009240274666808546,0.0004387402441352606,0.013142778538167477,0.8346124887466431,0.8869645595550537,3356.4375,4732.78125,1.5482842922210693,7.413568019866943
14,1724817475.4731364,44800,16.0,-56944703.0,0.0,2132240837,179.125,2.3499999046325684,1.2382786273956299,24.3049373626709,12.377365112304688,12.006780624389648,-0.07920914143323898,0.01425000000745058,0.0009092423133552074,0.000448990729637444,0.015159242786467075,0.8275788426399231,0.8739637732505798,3602.5,5078.375,1.5565085411071777,7.617095947265625
15,1724817493.294201,48000,21.0,-212706874.09375,0.0,2132240837,156.6666717529297,2.0523808002471924,0.8646497130393982,-2.274759292602539,-17.117904663085938,14.938603401184082,-0.09545812010765076,0.012843749485909939,0.0009090883540920913,0.0004332939279265702,0.013752839528024197,0.8226656913757324,0.8919669985771179,3834.8125,5413.4375,1.5750551223754883,7.905494689941406
16,1724817510.5893831,51200,17.0,-93048498.125,0.0,2132240837,175.5294189453125,2.68823504447937,1.2277432680130005,98.7042007446289,79.4007568359375,19.39546775817871,-0.09202782809734344,0.01531249936670065,0.0008916056831367314,0.000453861866844818,0.01620410569012165,0.8182951211929321,0.86842280626297,4070.90625,5750.6875,1.6044301986694336,8.193626403808594
17,1724817528.4153924,54400,18.0,-114211484.71875,0.0,2132240837,183.72222900390625,2.5444443225860596,1.2472193241119385,43.108482360839844,23.12301254272461,20.09208869934082,-0.1066192016005516,0.015968749299645424,0.0009564420324750245,0.0004227497847750783,0.01692519336938858,0.8504500389099121,0.8967179656028748,4330.25,6084.96875,1.6109659671783447,8.354966163635254
18,1724817547.2534227,57600,20.0,-18938670.75,0.0,2131024528,168.25,2.049999952316284,1.316894292831421,-46.988128662109375,-63.97196960449219,17.110923767089844,-0.1270817220211029,0.0100937495008111,0.0009157671011053026,0.00044215639354661107,0.0110095189884305,0.8366841077804565,0.8703926801681519,4569.90625,6428.375,1.6100822687149048,8.604756355285645
19,1724817565.932016,60800,18.0,-38081422.21875,0.0,2132240837,173.38888549804688,2.433333158493042,1.3284225463867188,83.67457580566406,67.22835540771484,16.578134536743164,-0.13190914690494537,0.014750000089406967,0.0009282485698349774,0.0004239213594701141,0.015678247436881065,0.8377472758293152,0.8934072852134705,4834.96875,6786.8125,1.5998461246490479,8.801952362060547
20,1724817585.3610082,64000,20.0,-65482071.5625,0.0,2132240837,161.75,2.3500001430511475,1.4464112520217896,61.20726013183594,34.908287048339844,26.423498153686523,-0.12452688068151474,0.014093749225139618,0.0008718771860003471,0.00046285323332995176,0.014965626411139965,0.8092410564422607,0.8573257327079773,5061.09375,7103.15625,1.6293208599090576,9.055355072021484
