# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1724557841.0047054,0,8.0,0.03125,0.9375,0,271.75,0.06328125298023224,0.17898641526699066,2.366546392440796,2.418527603149414,0.04530605301260948,-0.09728716313838959,0.0001582031254656613,0.0006135323201306164,0.0008937405073083937,0.0007717354455962777,0.5192554593086243,0.413027822971344,42.0,66.46875,6.525374889373779,18.21388816833496
1,1724557850.0262136,3200,9.0,0.0,1.3125,0,288.0,0.0,0.0,-42.72187423706055,-44.58010482788086,1.9554816484451294,-0.09725170582532883,0.0,0.00051595747936517,0.0008538716938346624,0.00051595747936517,0.47154200077056885,0.37856173515319824,99.40625,167.90625,8.435909271240234,30.413917541503906
2,1724557861.2167258,6400,15.0,0.0,1.53125,0,288.0,0.0,0.0,2.5259106159210205,2.609119415283203,0.014068800024688244,-0.0972776785492897,0.0,0.00045457715168595314,0.0008109038462862372,0.00045457715168595314,0.44435346126556396,0.3422662913799286,149.4375,259.0625,10.254048347473145,39.66496658325195
3,1724557872.541309,9600,9.0,0.03125,1.5,0,285.0,0.02048611082136631,0.06145833432674408,-0.6727368235588074,-0.5824177265167236,0.0069632381200790405,-0.09728236496448517,5.7617187849245965e-05,0.0004763898905366659,0.000840607623104006,0.0005340070929378271,0.45610490441322327,0.34227508306503296,199.65625,345.75,11.622867584228516,47.418304443359375
4,1724557883.9928522,12800,8.0,0.0,0.8125,0,288.0,0.0,0.0,-0.8951582312583923,-0.8005784153938293,0.0027017765678465366,-0.09728158265352249,0.0,0.0004373054252937436,0.0008134589879773557,0.0004373054252937436,0.4258473217487335,0.3300853967666626,252.53125,437.53125,12.72066593170166,53.86101531982422
5,1724557896.1058486,16000,16.0,0.0625,1.125,0,260.75,0.09765625,0.26696720719337463,2.8461740016937256,2.735776901245117,0.20767894387245178,-0.09728189557790756,0.00048828125,0.0003984122013207525,0.0007681034621782601,0.000886693422216922,0.4105773866176605,0.3189460039138794,297.09375,520.375,13.928023338317871,60.49085998535156
6,1724557907.6772063,19200,10.0,0.0,0.9375,0,288.0,0.0,0.0,-3.0747087001800537,-2.98795747756958,0.010523919016122818,-0.09727524220943451,0.0,0.00039039290277287364,0.0007845311774872243,0.00039039290277287364,0.39618754386901855,0.3078327775001526,336.6875,596.3125,15.824009895324707,66.73909759521484
7,1724557918.8406694,22400,14.0,0.0,1.0,0,288.0,0.0,0.0,0.30228281021118164,0.39760255813598633,0.0019534514285624027,-0.09727321565151215,0.0,0.0004153685295023024,0.0008036285289563239,0.0004153685295023024,0.4022197723388672,0.32378509640693665,385.875,685.34375,17.410720825195312,71.77119445800781
8,1724557930.8125768,25600,9.0,0.0,1.59375,0,288.0,0.0,0.0,0.14207786321640015,0.23771363496780396,0.0016388214426115155,-0.09727457910776138,0.0,0.0004727364284917712,0.0008380812359973788,0.0004727364284917712,0.4553591012954712,0.3413065969944,430.96875,770.5,18.66554832458496,76.59587860107422
9,1724557942.6244648,28800,11.0,0.03125,0.8125,0,266.2727355957031,0.07698863744735718,0.25534242391586304,2.3705074787139893,2.253215789794922,0.21456530690193176,-0.09727359563112259,0.0002646484354045242,0.0003541011246852577,0.0007384609780274332,0.0006187495891936123,0.3668459951877594,0.29599088430404663,479.375,854.75,19.829113006591797,80.96952056884766
10,1724557954.8230813,32000,12.0,0.03125,0.90625,0,280.0833435058594,0.03307291865348816,0.11456794291734695,-1.5333142280578613,-1.4734828472137451,0.03743954002857208,-0.09727095812559128,0.00012402342690620571,0.0003908192738890648,0.0007734074024483562,0.0005148426862433553,0.3844509720802307,0.31406885385513306,518.84375,932.5,21.487037658691406,85.88255310058594
