# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1717187368.9867043,0,8.0,0.0,0.8125,0,288.0,0.0,0.0,-1.360525131225586,-1.2651951313018799,0.0019571352750062943,-0.09728720039129257,0.0,0.00011172087397426367,0.0001691057696007192,0.00011172087397426367,0.4967699944972992,0.40204909443855286,36.53125,63.09375,6.620804786682129,18.927623748779297
1,1717187378.9651866,3200,8.0,0.0,1.15625,0,288.0,0.0,0.0,37.97472381591797,36.776954650878906,1.2950255870819092,-0.09725628793239594,0.0,9.202123328577727e-05,0.00016563685494475067,9.202123328577727e-05,0.45394274592399597,0.3423832952976227,85.625,151.75,9.400463104248047,33.081565856933594
2,1717187391.1522415,6400,16.0,0.03125,0.78125,0,284.875,0.01601562462747097,0.06406249850988388,-0.997179388999939,-0.9090994596481323,0.00920639093965292,-0.09728632122278214,8.00781199359335e-05,9.200366184813902e-05,0.0001674890809226781,0.00017208179633598775,0.449675589799881,0.33618679642677307,137.1875,241.03125,11.31783676147461,42.68348693847656
3,1717187403.9774592,9600,8.0,0.0,0.625,0,288.0,0.0,0.0,0.3708530068397522,0.4675895869731903,0.0005481442203745246,-0.09728474169969559,0.0,8.244877244578674e-05,0.00015848164912313223,8.244877244578674e-05,0.41391441226005554,0.3218080699443817,181.875,327.0,13.152519226074219,50.611610412597656
4,1717187417.136773,12800,9.0,0.0,1.09375,0,288.0,0.0,0.0,-0.4120798110961914,-0.31533029675483704,0.0005345442914403975,-0.09728404879570007,0.0,8.74285469762981e-05,0.00016084777598734945,8.74285469762981e-05,0.43000006675720215,0.33103305101394653,232.09375,415.78125,14.214859008789062,57.08912658691406
5,1717187431.210916,16000,15.0,0.0,1.25,0,288.0,0.0,0.0,0.0743788555264473,0.17132243514060974,0.00033966335467994213,-0.09728323668241501,0.0,8.359221828868613e-05,0.0001589738967595622,8.359221828868613e-05,0.42731353640556335,0.3256922960281372,277.71875,498.53125,15.185588836669922,63.359100341796875
6,1717187444.7177868,19200,8.0,0.0,0.96875,0,288.0,0.0,0.0,-0.13008449971675873,-0.0330473855137825,0.0002459533279761672,-0.09728307276964188,0.0,8.2021375419572e-05,0.00015563677879981697,8.2021375419572e-05,0.39730605483055115,0.32627490162849426,320.9375,581.3125,16.877429962158203,68.66551971435547
7,1717187458.0575845,22400,15.0,0.0,1.5,0,288.0,0.0,0.0,-0.060479696840047836,0.036616090685129166,0.00018696348706725985,-0.09728275239467621,0.0,8.59224601299502e-05,0.00016089592827484012,8.59224601299502e-05,0.4156475067138672,0.3308676779270172,368.0,667.25,17.865468978881836,73.69048309326172
8,1717187472.3181384,25600,10.0,0.03125,1.375,0,285.3000183105469,0.018437501043081284,0.058304496109485626,0.293213814496994,0.38352400064468384,0.006972366478294134,-0.09728255867958069,5.7617187849245965e-05,9.2283335106913e-05,0.0001682841102592647,0.00014990051568020135,0.4474295377731323,0.3282870352268219,419.90625,759.15625,18.708351135253906,77.94680786132812
9,1717187485.808178,28800,11.0,0.03125,0.65625,0,285.3636474609375,0.017329545691609383,0.05747560039162636,-0.13116057217121124,-0.04363222420215607,0.009755747392773628,-0.09728409349918365,5.9570309531409293e-05,7.255632954183966e-05,0.00014979821571614593,0.00013212663179729134,0.3647176921367645,0.30420568585395813,457.59375,834.65625,20.18334197998047,82.71414184570312
10,1717187499.3187988,32000,9.0,0.0,0.65625,0,288.0,0.0,0.0,-0.6908297538757324,-0.5939984321594238,0.0004541211237665266,-0.09728546440601349,0.0,7.999604713404551e-05,0.0001562277029734105,7.999604713404551e-05,0.391896516084671,0.32201483845710754,505.75,927.3125,20.985179901123047,86.91716003417969
11,1717187513.8166337,35200,13.0,0.03125,1.34375,0,281.923095703125,0.026682693511247635,0.09620581567287445,0.890009880065918,0.9661120176315308,0.021183200180530548,-0.09728531539440155,0.00010839843889698386,8.308474934892729e-05,0.0001580993557581678,0.00019148318096995354,0.4260266423225403,0.3186802864074707,543.6875,1004.71875,21.95754623413086,91.42317199707031
12,1717187527.1366248,38400,11.0,0.0,1.46875,0,288.0,0.0,0.0,-1.2471067905426025,-1.151258945465088,0.0014365032548084855,-0.09728433936834335,0.0,7.746280607534572e-05,0.00015457766130566597,7.746280607534572e-05,0.39273014664649963,0.30803900957107544,587.96875,1088.8125,23.058521270751953,95.18588256835938
13,1717187541.4497688,41600,11.0,0.0,1.09375,0,288.0,0.0,0.0,0.6121116876602173,0.7087818384170532,0.0006133712595328689,-0.0972835123538971,0.0,8.001053356565535e-05,0.00015599114703945816,8.001053356565535e-05,0.39889442920684814,0.32194817066192627,632.375,1173.40625,23.679821014404297,98.65318298339844
14,1717187554.7103503,44800,12.0,0.0,1.0625,0,288.0,0.0,0.0,-0.45754358172416687,-0.360512912273407,0.00025220875977538526,-0.09728287905454636,0.0,7.970689330250025e-05,0.0001551163149997592,7.970689330250025e-05,0.400558739900589,0.3166872262954712,682.0,1261.8125,24.42721176147461,102.14463806152344
15,1717187568.4922378,48000,10.0,0.03125,0.84375,0,285.20001220703125,0.01875000074505806,0.05929270759224892,0.5117543935775757,0.599837064743042,0.009199980646371841,-0.09728267043828964,5.859374869032763e-05,6.718948134221137e-05,0.0001405088260071352,0.0001257832336705178,0.37111198902130127,0.29669931530952454,718.125,1337.84375,24.69524383544922,105.96501159667969
16,1717187582.1156428,51200,11.0,0.0,1.59375,0,288.0,0.0,0.0,-0.8270641565322876,-0.7303192615509033,0.0005360440700314939,-0.09728090465068817,0.0,7.077460759319365e-05,0.0001462122891098261,7.077460759319365e-05,0.36169692873954773,0.30077964067459106,745.34375,1400.03125,26.219154357910156,109.9532470703125
17,1717187595.8769474,54400,12.0,0.03125,1.0625,0,287.75,0.00911458395421505,0.03157384321093559,0.714138925075531,0.8067860007286072,0.004633570555597544,-0.0972805991768837,3.417968764551915e-05,7.821434701327235e-05,0.00015635682211723179,0.0001123940382967703,0.38723939657211304,0.30527350306510925,788.6875,1482.6875,27.20831298828125,113.35478973388672
18,1717187608.4579694,57600,14.0,0.0,0.53125,0,288.0,0.0,0.0,-1.0370131731033325,-0.9406485557556152,0.0009165916708298028,-0.09728116542100906,0.0,6.954442505957559e-05,0.00014606995682697743,6.954442505957559e-05,0.3565235733985901,0.30655235052108765,831.1875,1565.1875,28.089027404785156,116.50032806396484
19,1717187622.080891,60800,8.0,0.0,1.0625,0,288.0,0.0,0.0,0.37976720929145813,0.47665393352508545,0.00039428070886060596,-0.09728100150823593,0.0,7.398259913315997e-05,0.0001519600918982178,7.398259913315997e-05,0.3633151948451996,0.30599111318588257,866.03125,1638.4375,28.987422943115234,119.93026733398438
20,1717187636.6428137,64000,12.0,0.0625,1.5,0,274.91668701171875,0.05755208432674408,0.13599027693271637,1.077818512916565,1.1261343955993652,0.04896433278918266,-0.09728024899959564,0.00021582031331490725,7.40119066904299e-05,0.00014912094047758728,0.00028983224183321,0.3893192708492279,0.30223017930984497,911.21875,1725.375,29.553680419921875,122.84233093261719
21,1717187650.020646,67200,11.0,0.0,0.84375,0,288.0,0.0,0.0,-1.725221037864685,-1.63041090965271,0.002467655809596181,-0.09727778285741806,0.0,6.88417349010706e-05,0.00014752792776562274,6.88417349010706e-05,0.3572675585746765,0.2940353751182556,947.875,1800.875,30.3042049407959,126.14418029785156
22,1717187662.4791331,70400,9.0,0.0,1.15625,0,288.0,0.0,0.0,0.39875221252441406,0.49557238817214966,0.00045825287816114724,-0.0972784012556076,0.0,6.554136052727699e-05,0.00014020540402270854,6.554136052727699e-05,0.3570948839187622,0.2927539050579071,983.5,1872.75,31.387165069580078,129.30392456054688
23,1717187675.938094,73600,14.0,0.03125,0.90625,0,272.71429443359375,0.05491071939468384,0.20545707643032074,2.2945303916931152,2.2239110469818115,0.1678972989320755,-0.09727798402309418,0.00024023436708375812,7.718658162048087e-05,0.00015541489119641483,0.00031742098508402705,0.3769655227661133,0.3068925440311432,1026.0,1958.6875,31.840524673461914,132.27096557617188
24,1717187688.645126,76800,11.0,0.0,0.8125,0,288.0,0.0,0.0,-2.9820525646209717,-2.892261028289795,0.007471141871064901,-0.09726251661777496,0.0,6.187002145452425e-05,0.00013541377848014235,6.187002145452425e-05,0.3333984315395355,0.2898031175136566,1055.625,2026.15625,33.036231994628906,135.37820434570312
25,1717187701.7205663,80000,10.0,0.0,1.125,0,288.0,0.0,0.0,0.5061994194984436,0.6028263568878174,0.0006329871830530465,-0.09725993871688843,0.0,6.641137588303536e-05,0.00014073324564378709,6.641137588303536e-05,0.3588467240333557,0.28510820865631104,1088.90625,2098.21875,33.99055480957031,138.4697265625
26,1717187715.0678775,83200,14.0,0.03125,1.625,0,280.2857360839844,0.03125,0.11692679673433304,1.2590968608856201,1.3053898811340332,0.0509667694568634,-0.0972597748041153,0.0001367187505820766,7.3907824116759e-05,0.00014757363533135504,0.00021062658925075084,0.3783753514289856,0.30982550978660583,1119.5,2164.1875,35.124427795410156,141.34375
27,1717187727.9602416,86400,10.0,0.0625,1.15625,0,263.3999938964844,0.09687500447034836,0.2644110321998596,1.8912148475646973,1.7688171863555908,0.2196638286113739,-0.09726623445749283,0.00030273437732830644,6.769424362573773e-05,0.0001452792203053832,0.0003704286355059594,0.3598332107067108,0.28608056902885437,1163.0,2250.9375,35.3092041015625,144.04791259765625
28,1717187741.0765724,89600,12.0,0.0,1.1875,0,288.0,0.0,0.0,-3.191729784011841,-3.1033692359924316,0.008890606462955475,-0.09725115448236465,0.0,7.183996058302e-05,0.00014791646390222013,7.183996058302e-05,0.36509570479393005,0.30720260739326477,1201.03125,2334.65625,35.76103973388672,146.71241760253906
29,1717187754.1274474,92800,10.0,0.03125,1.0625,0,279.3999938964844,0.03687500208616257,0.11660899221897125,1.2528910636901855,1.3119275569915771,0.03822189196944237,-0.09725829213857651,0.00011523437569849193,6.521330215036869e-05,0.0001415242877556011,0.00018044769240077585,0.3451594114303589,0.28847041726112366,1233.15625,2404.3125,36.758941650390625,149.41592407226562
