# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1725148287.3799877,0,14.0,54001406.90625,0.0,2120410351,188.50001525878906,1.6714287996292114,1.452546238899231,35.063323974609375,32.34657287597656,2.8579182624816895,-0.14116746187210083,0.010999999940395355,0.0,0.0,0.010999999940395355,0.8119364976882935,0.9179597496986389,136.21875,220.3125,1.7480385303497314,2.0756216049194336
1,1725148304.927676,3200,17.0,-29387843.9375,0.0,2144092001,177.88235473632812,2.0411763191223145,1.028991460800171,-219.89395141601562,-300.0773010253906,80.32380676269531,-0.1404622495174408,0.01075000036507845,0.0,0.0,0.01075000036507845,0.8297898173332214,0.891202986240387,372.6875,568.40625,1.6158771514892578,2.8801815509796143
2,1725148322.4243872,6400,18.0,69215275.8125,0.0,2144092001,170.72222900390625,1.8222222328186035,1.5264551639556885,269.967041015625,234.40928649902344,35.69916534423828,-0.14140793681144714,0.010843749158084393,0.0,0.0,0.010843749158084393,0.8419012427330017,0.9057922959327698,619.125,919.53125,1.5834965705871582,3.59086275100708
3,1725148340.5602329,9600,19.0,23153973.15625,0.0,2144092001,178.68421936035156,1.5736842155456543,1.1722923517227173,-53.0241813659668,-73.71141052246094,20.828222274780273,-0.14099536836147308,0.009218749590218067,0.0,0.0,0.009218749590218067,0.8189563751220703,0.8886436223983765,859.84375,1269.5625,1.6096807718276978,4.274188995361328
4,1725148359.4506972,12800,18.0,97977870.75,0.0,2144092001,178.11111450195312,1.9888886213302612,1.1826633214950562,164.84681701660156,146.16671752929688,18.820083618164062,-0.13998322188854218,0.009624999947845936,0.0,0.0,0.009624999947845936,0.8291861414909363,0.8989408016204834,1092.71875,1614.59375,1.6255760192871094,4.692574977874756
5,1725148378.4368417,16000,21.0,51362615.21875,0.0,2120410351,158.04762268066406,1.3380951881408691,1.3749457597732544,-25.813968658447266,-41.118804931640625,15.444119453430176,-0.13928158581256866,0.00918749999254942,0.0,0.0,0.00918749999254942,0.8720561265945435,0.927863597869873,1352.46875,1971.53125,1.6127935647964478,5.0511627197265625
6,1725148395.7222698,19200,16.0,-7158873.71875,0.0,2144092001,171.9375,1.8499999046325684,0.9999998807907104,141.11705017089844,120.04971313476562,21.202890396118164,-0.13555161654949188,0.013875000178813934,0.0,0.0,0.013875000178813934,0.8364263772964478,0.8914203643798828,1624.9375,2329.78125,1.565388798713684,5.18712043762207
7,1725148414.6046128,22400,20.0,-61529071.6875,0.0,2144092001,157.5,2.3500001430511475,1.0195459127426147,6.541463375091553,-12.817672729492188,19.49077796936035,-0.13164202868938446,0.014218749478459358,0.0,0.0,0.014218749478459358,0.8250302076339722,0.9071942567825317,1854.40625,2674.03125,1.6064743995666504,5.570734024047852
8,1725148433.105033,25600,17.0,41516585.9375,0.0,2144092001,203.94117736816406,2.6882355213165283,1.2776360511779785,29.35224151611328,15.138534545898438,14.350118637084961,-0.13641192018985748,0.012343749403953552,0.0,0.0,0.012343749403953552,0.818712592124939,0.8881569504737854,2086.9375,3023.1875,1.626047134399414,5.97829008102417
9,1725148452.7416363,28800,18.0,-17816165.625,0.0,2144092001,180.1666717529297,1.9333332777023315,1.200490117073059,-2.7677011489868164,-18.75287628173828,16.12091827392578,-0.13574311137199402,0.010125000029802322,0.0,0.0,0.010125000029802322,0.8319953680038452,0.9013361930847168,2313.28125,3369.5,1.648759365081787,6.37760066986084
