# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,std_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
0,1724825632.892188,0,15.0,-59712133.25,0.0,2118014120,161.06668090820312,1.7000000476837158,1.0555973052978516,28.330018997192383,25.856292724609375,2.614882469177246,-0.1411566287279129,0.010249999351799488,0.0,0.0,0.010249999351799488,0.8248537182807922,0.9149898290634155,141.28125,219.5625,1.5247173309326172,1.949206829071045
1,1724825647.410625,3200,19.0,-67719605.125,0.0,2144021614,175.63157653808594,0.7842105031013489,1.0568628311157227,-193.683349609375,-261.22332763671875,67.67967224121094,-0.13969489932060242,0.004875000100582838,0.0,0.0,0.004875000100582838,0.820128321647644,0.9041783213615417,378.09375,570.40625,1.5408334732055664,2.845890998840332
2,1724825664.7077677,6400,15.0,30824622.78125,0.0,2144021614,198.00001525878906,1.7000000476837158,1.5946340560913086,302.09942626953125,264.8587951660156,37.3819580078125,-0.141340434551239,0.010312499478459358,0.0,0.0,0.010312499478459358,0.8589597940444946,0.920190155506134,623.21875,924.0625,1.557698130607605,3.439167022705078
3,1724825681.900067,9600,19.0,-192991345.03125,0.0,2144021614,186.73684692382812,1.4157893657684326,1.293257474899292,-111.55426788330078,-135.14649963378906,23.733007431030273,-0.14077432453632355,0.007093749474734068,0.0,0.0,0.007093749474734068,0.8479804992675781,0.9061833024024963,882.46875,1281.25,1.5036935806274414,3.8972880840301514
4,1724825699.7254236,12800,17.0,80144021.0,0.0,2118014120,171.11764526367188,2.1588234901428223,1.7128409147262573,170.874267578125,153.33839416503906,17.676454544067383,-0.14057505130767822,0.010437500663101673,0.0,0.0,0.010437500663101673,0.8515580296516418,0.9021841287612915,1138.0625,1638.0,1.4742887020111084,4.333075046539307
5,1724825717.4741313,16000,17.0,-59754100.3125,0.0,2144021614,180.64706420898438,1.6294115781784058,1.0073258876800537,15.991894721984863,2.296550989151001,13.835683822631836,-0.14033949375152588,0.010625000111758709,0.0,0.0,0.010625000111758709,0.8583949208259583,0.9237687587738037,1399.46875,1998.75,1.4422316551208496,4.579659461975098
6,1724825734.4754019,19200,19.0,218405013.28125,0.0,2144021614,168.26315307617188,1.626315712928772,1.3067525625228882,17.813648223876953,4.846802234649658,13.10409164428711,-0.1372457891702652,0.010499998927116394,0.0,0.0,0.010499998927116394,0.8453216552734375,0.9076599478721619,1654.78125,2348.96875,1.4329915046691895,4.947802543640137
7,1724825752.4037855,22400,18.0,-48038933.1875,0.0,2144021614,188.8333282470703,2.433333158493042,1.084652304649353,20.20738983154297,-1.7791669368743896,22.11952018737793,-0.13296307623386383,0.014812500216066837,0.0,0.0,0.014812500216066837,0.8411744236946106,0.8942762017250061,1903.3125,2699.96875,1.4394898414611816,5.239113807678223
8,1724825770.9819841,25600,20.0,-5719634.15625,0.0,2144021614,176.85000610351562,2.75,1.348488450050354,26.694936752319336,10.605920791625977,16.224315643310547,-0.13530008494853973,0.01387499924749136,0.0,0.0,0.01387499924749136,0.8238243460655212,0.8881293535232544,2140.875,3048.25,1.45592200756073,5.674930572509766
9,1724825788.305544,28800,15.0,-172577742.78125,0.0,2118014120,198.6666717529297,3.1000001430511475,1.1338937282562256,-22.431053161621094,-39.723777770996094,17.41870880126953,-0.1259833574295044,0.016312500461935997,0.0,0.0,0.016312500461935997,0.8280839323997498,0.9048794507980347,2367.34375,3392.5,1.4840846061706543,6.054156303405762
